age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,management,single,tertiary,536,no,no,cellular,15,oct,244,1,105,1,success,yes
32,blue-collar,single,secondary,413,yes,no,cellular,19,nov,270,1,-1,0,unknown,no
40,technician,single,secondary,556,yes,no,cellular,17,apr,234,1,323,1,failure,no
29,admin.,single,secondary,-44,yes,no,unknown,13,may,166,4,-1,0,unknown,no
40,technician,single,secondary,287,yes,no,cellular,8,may,69,1,298,3,failure,no
38,management,married,tertiary,178,no,no,cellular,6,aug,170,3,-1,0,unknown,no
36,admin.,single,tertiary,994,no,no,cellular,13,aug,185,2,105,3,success,no
45,technician,divorced,secondary,-14,no,no,cellular,14,jul,292,3,-1,0,unknown,no
48,services,married,secondary,1355,no,no,cellular,12,aug,409,7,-1,0,unknown,no
33,management,single,tertiary,20,no,no,cellular,21,aug,329,2,-1,0,unknown,no
60,retired,divorced,secondary,1718,yes,no,unknown,26,may,146,6,-1,0,unknown,no
52,technician,married,secondary,2102,yes,no,cellular,18,jul,292,2,-1,0,unknown,no
39,technician,divorced,secondary,807,yes,yes,cellular,26,aug,209,6,-1,0,unknown,no
31,management,single,tertiary,358,yes,no,cellular,30,jan,68,3,256,51,failure,no
45,management,married,secondary,446,no,no,cellular,6,aug,304,3,-1,0,unknown,yes
54,admin.,divorced,secondary,735,no,no,cellular,28,oct,300,1,-1,0,unknown,no
51,entrepreneur,divorced,tertiary,2109,no,no,cellular,12,apr,119,1,181,2,success,no
31,admin.,single,secondary,527,yes,no,unknown,3,jun,722,2,-1,0,unknown,no
41,blue-collar,married,primary,1428,yes,yes,cellular,8,may,182,1,-1,0,unknown,no
34,services,married,secondary,-694,yes,no,unknown,26,may,62,1,-1,0,unknown,no
47,entrepreneur,married,tertiary,1855,no,no,unknown,20,jun,129,3,-1,0,unknown,no
45,services,married,secondary,462,yes,no,cellular,11,may,65,2,-1,0,unknown,no
40,management,married,tertiary,429,yes,no,cellular,6,may,222,2,363,4,failure,no
54,retired,divorced,primary,308,yes,no,cellular,14,jul,248,3,-1,0,unknown,no
34,technician,single,secondary,103,yes,yes,cellular,24,jul,147,1,-1,0,unknown,no
27,admin.,married,secondary,-517,yes,no,cellular,14,jul,172,3,-1,0,unknown,no
52,services,married,secondary,393,yes,yes,cellular,28,jan,446,1,182,8,failure,no
47,admin.,divorced,secondary,295,yes,no,unknown,6,jun,94,2,-1,0,unknown,yes
73,retired,married,tertiary,1641,yes,no,cellular,27,feb,49,2,-1,0,unknown,yes
39,blue-collar,single,secondary,277,yes,no,unknown,3,jun,20,8,-1,0,unknown,no
52,management,divorced,tertiary,0,no,no,cellular,24,jul,335,1,-1,0,unknown,no
35,services,married,secondary,-182,yes,no,cellular,8,may,270,2,-1,0,unknown,no
29,management,married,tertiary,247,no,no,cellular,16,sep,143,2,587,3,failure,yes
53,self-employed,married,tertiary,451,yes,no,unknown,29,may,56,2,-1,0,unknown,no
39,management,married,tertiary,2043,yes,no,unknown,17,jun,85,1,-1,0,unknown,no
35,management,single,tertiary,467,yes,no,cellular,14,aug,82,2,-1,0,unknown,no
44,management,married,tertiary,0,no,no,cellular,28,aug,43,1,-1,0,unknown,no
50,technician,married,secondary,1130,yes,no,cellular,23,jul,119,2,-1,0,unknown,no
42,services,divorced,primary,0,yes,no,cellular,9,feb,216,2,-1,0,unknown,no
28,blue-collar,married,secondary,86,yes,yes,unknown,15,may,918,1,-1,0,unknown,no
31,technician,single,tertiary,53,no,no,cellular,28,jan,97,2,-1,0,unknown,no
49,blue-collar,single,secondary,-195,yes,no,cellular,11,jul,64,2,-1,0,unknown,no
26,admin.,single,secondary,3529,no,yes,cellular,7,sep,57,2,-1,0,unknown,no
46,admin.,married,primary,469,yes,no,cellular,2,feb,75,1,264,10,other,no
46,management,married,tertiary,946,yes,no,cellular,3,jun,295,4,-1,0,unknown,no
35,technician,single,tertiary,670,yes,no,cellular,28,jul,177,18,-1,0,unknown,no
44,entrepreneur,married,primary,58,yes,no,unknown,7,may,113,3,-1,0,unknown,no
30,services,single,secondary,631,yes,no,cellular,18,may,98,1,-1,0,unknown,no
38,blue-collar,married,secondary,97,yes,no,cellular,11,may,169,2,-1,0,unknown,no
35,blue-collar,married,unknown,56,yes,no,unknown,3,jun,130,1,-1,0,unknown,no
42,management,married,secondary,1018,no,no,cellular,29,jul,305,2,-1,0,unknown,no
36,technician,married,secondary,1038,yes,no,telephone,14,may,42,3,-1,0,unknown,no
30,blue-collar,single,secondary,447,no,no,cellular,19,nov,426,2,189,6,failure,no
30,admin.,married,tertiary,612,yes,no,unknown,27,may,220,6,-1,0,unknown,no
52,admin.,married,secondary,31,yes,no,unknown,7,may,120,1,-1,0,unknown,no
32,technician,single,secondary,0,yes,yes,unknown,6,may,135,3,-1,0,unknown,no
57,blue-collar,married,secondary,2192,no,no,unknown,15,may,208,2,-1,0,unknown,no
58,blue-collar,married,primary,4354,yes,no,cellular,22,aug,98,7,-1,0,unknown,no
31,management,married,tertiary,2652,no,no,cellular,25,aug,9,9,-1,0,unknown,no
58,services,married,primary,2946,yes,no,cellular,14,may,467,1,-1,0,unknown,yes
29,unemployed,single,primary,550,no,no,cellular,29,jan,801,1,-1,0,unknown,yes
55,services,married,secondary,96,no,no,telephone,30,jul,340,2,-1,0,unknown,no
27,blue-collar,married,primary,52,no,yes,cellular,7,jul,185,1,-1,0,unknown,no
37,management,single,tertiary,1743,yes,no,cellular,18,nov,192,1,113,2,failure,no
33,technician,married,tertiary,6843,no,no,cellular,20,nov,755,1,100,10,other,yes
31,technician,single,secondary,106,yes,no,cellular,8,may,94,1,-1,0,unknown,no
33,blue-collar,married,secondary,6227,yes,no,unknown,23,may,76,2,-1,0,unknown,no
18,student,single,unknown,438,no,no,cellular,1,sep,425,1,-1,0,unknown,no
47,management,married,primary,145,no,yes,unknown,1,jul,163,1,-1,0,unknown,no
34,services,married,secondary,334,yes,no,cellular,17,apr,139,2,318,1,failure,no
34,technician,single,secondary,664,yes,yes,cellular,11,may,88,2,343,2,other,no
51,services,married,secondary,276,no,no,cellular,26,aug,217,2,-1,0,unknown,no
59,retired,married,secondary,1341,no,no,cellular,27,aug,154,2,97,1,other,no
52,blue-collar,married,primary,10,no,no,cellular,6,aug,588,3,-1,0,unknown,no
48,management,married,primary,2537,no,no,cellular,26,aug,219,6,-1,0,unknown,no
60,housemaid,married,secondary,0,no,no,telephone,4,aug,153,1,1,7,success,no
33,unknown,married,secondary,2727,no,no,cellular,6,aug,205,3,-1,0,unknown,no
60,housemaid,married,primary,0,no,no,unknown,18,jun,138,1,-1,0,unknown,no
36,technician,married,tertiary,63,no,no,cellular,28,aug,12,14,-1,0,unknown,no
38,blue-collar,married,primary,10443,no,no,cellular,19,nov,370,1,-1,0,unknown,no
41,blue-collar,married,primary,89,yes,no,cellular,15,may,58,3,359,2,other,no
42,unemployed,divorced,secondary,2699,no,no,cellular,8,jul,92,2,-1,0,unknown,no
70,retired,divorced,primary,482,no,no,telephone,14,jul,413,1,181,3,success,yes
26,admin.,single,secondary,-930,yes,no,cellular,14,may,786,1,-1,0,unknown,yes
45,blue-collar,married,secondary,3037,no,no,unknown,16,jun,60,2,-1,0,unknown,no
31,management,married,secondary,8629,yes,no,unknown,21,may,27,2,-1,0,unknown,no
33,blue-collar,married,secondary,941,yes,no,unknown,26,may,218,2,-1,0,unknown,no
39,management,single,tertiary,-401,yes,no,cellular,19,aug,274,4,-1,0,unknown,no
36,admin.,married,secondary,976,no,no,unknown,20,jun,408,5,-1,0,unknown,no
55,management,married,tertiary,154,no,no,telephone,11,may,70,2,367,3,failure,no
36,management,married,tertiary,-1629,yes,yes,cellular,28,jul,337,2,-1,0,unknown,no
52,entrepreneur,married,tertiary,-2,no,no,cellular,18,nov,245,1,-1,0,unknown,no
50,management,married,secondary,0,yes,no,unknown,14,may,94,4,-1,0,unknown,no
55,management,single,tertiary,6507,yes,yes,cellular,17,jul,109,1,-1,0,unknown,no
27,student,single,secondary,3754,no,no,cellular,15,mar,106,3,98,1,other,no
45,blue-collar,married,primary,0,yes,no,cellular,21,jul,81,4,-1,0,unknown,no
41,technician,married,secondary,799,no,no,cellular,31,jul,125,6,-1,0,unknown,no
40,blue-collar,married,secondary,5880,yes,no,unknown,26,may,125,6,-1,0,unknown,no
43,blue-collar,married,primary,-476,yes,no,unknown,26,may,16,1,-1,0,unknown,no
43,unemployed,married,primary,731,no,no,cellular,29,jul,360,4,-1,0,unknown,no
69,retired,married,secondary,0,no,no,cellular,16,oct,1580,2,-1,0,unknown,no
44,technician,divorced,secondary,316,yes,no,cellular,21,jul,163,3,-1,0,unknown,no
33,admin.,married,secondary,2374,yes,no,cellular,14,apr,706,2,-1,0,unknown,no
37,blue-collar,married,secondary,-59,yes,yes,cellular,24,jul,56,1,-1,0,unknown,no
40,management,married,tertiary,2487,no,no,cellular,30,apr,126,1,-1,0,unknown,no
33,admin.,single,primary,-258,yes,no,unknown,28,may,193,2,-1,0,unknown,no
42,management,single,tertiary,1146,yes,no,unknown,15,may,98,2,-1,0,unknown,no
48,housemaid,divorced,primary,1583,no,yes,telephone,18,jul,494,2,-1,0,unknown,no
40,management,married,tertiary,409,no,no,cellular,19,aug,111,2,-1,0,unknown,no
36,housemaid,married,primary,622,no,no,unknown,20,jun,55,5,-1,0,unknown,no
55,unemployed,single,primary,5,yes,no,unknown,30,may,63,2,-1,0,unknown,no
33,management,single,tertiary,283,yes,no,cellular,14,may,40,1,-1,0,unknown,no
48,admin.,married,secondary,257,yes,no,telephone,8,may,186,4,358,11,failure,no
52,blue-collar,married,secondary,26,yes,no,cellular,8,may,191,2,368,1,failure,no
35,student,single,secondary,188,yes,no,cellular,16,feb,75,3,200,5,failure,yes
45,technician,married,secondary,2124,yes,no,unknown,30,may,84,3,-1,0,unknown,no
31,management,married,tertiary,1260,no,yes,unknown,21,may,93,1,-1,0,unknown,no
40,management,married,tertiary,384,no,no,unknown,28,may,191,2,-1,0,unknown,no
49,blue-collar,married,primary,6215,yes,no,cellular,11,may,549,1,-1,0,unknown,no
54,blue-collar,married,secondary,233,yes,no,unknown,19,may,220,3,-1,0,unknown,no
39,technician,single,secondary,2910,yes,no,unknown,17,jun,157,5,-1,0,unknown,no
33,services,single,secondary,6531,yes,no,unknown,3,jun,495,3,-1,0,unknown,no
31,services,married,primary,11,yes,no,cellular,8,may,174,2,-1,0,unknown,no
37,self-employed,married,tertiary,2211,yes,no,cellular,25,may,143,1,-1,0,unknown,no
37,technician,married,secondary,3728,no,no,unknown,20,jun,55,4,-1,0,unknown,no
40,services,married,secondary,376,yes,yes,unknown,11,jun,268,2,-1,0,unknown,no
40,management,married,secondary,8486,no,no,unknown,6,may,260,3,-1,0,unknown,no
70,retired,married,primary,2795,no,no,cellular,8,jul,480,1,181,2,success,yes
49,management,divorced,tertiary,348,no,no,cellular,30,oct,125,1,-1,0,unknown,yes
36,services,divorced,secondary,54,yes,no,cellular,20,nov,355,6,-1,0,unknown,no
42,blue-collar,single,secondary,7547,no,no,cellular,29,jul,1569,2,-1,0,unknown,no
66,retired,married,secondary,780,no,no,cellular,12,feb,388,4,-1,0,unknown,no
37,services,single,secondary,1950,yes,no,unknown,13,may,370,1,-1,0,unknown,no
35,blue-collar,married,primary,319,yes,no,cellular,16,jul,221,1,-1,0,unknown,no
58,unknown,divorced,secondary,3111,yes,no,cellular,17,nov,111,1,188,2,failure,no
50,admin.,married,secondary,3258,no,yes,cellular,14,jul,56,2,-1,0,unknown,no
42,blue-collar,divorced,secondary,685,yes,no,unknown,30,may,204,4,-1,0,unknown,no
40,blue-collar,married,secondary,580,yes,no,unknown,16,may,192,1,-1,0,unknown,no
41,technician,married,secondary,0,no,no,cellular,20,aug,113,3,-1,0,unknown,no
50,admin.,single,secondary,167,no,yes,cellular,28,jul,201,3,-1,0,unknown,no
42,services,married,secondary,129,no,no,cellular,18,nov,390,3,-1,0,unknown,no
67,blue-collar,married,secondary,16353,no,no,cellular,27,oct,223,2,-1,0,unknown,no
32,management,single,tertiary,1410,yes,no,unknown,27,may,175,5,-1,0,unknown,no
34,blue-collar,married,primary,0,yes,yes,unknown,20,jun,34,29,-1,0,unknown,no
29,blue-collar,divorced,secondary,302,yes,no,cellular,5,feb,116,1,192,8,other,no
31,management,married,tertiary,623,yes,no,cellular,13,may,96,2,349,5,failure,no
37,services,married,secondary,4017,no,no,cellular,30,apr,665,2,196,1,success,yes
57,retired,married,secondary,13834,no,no,cellular,11,aug,107,1,-1,0,unknown,no
41,technician,married,secondary,-329,no,no,telephone,5,feb,13,8,238,9,other,no
36,blue-collar,married,secondary,106,yes,no,telephone,9,feb,51,5,-1,0,unknown,no
45,blue-collar,married,tertiary,47,yes,no,cellular,28,jan,1972,2,-1,0,unknown,no
39,blue-collar,married,primary,766,yes,no,unknown,3,jun,350,3,-1,0,unknown,no
40,blue-collar,married,primary,-234,yes,no,cellular,6,may,275,1,-1,0,unknown,no
31,technician,married,secondary,169,yes,no,unknown,27,may,143,1,-1,0,unknown,no
36,technician,single,secondary,1228,yes,no,cellular,4,may,303,3,-1,0,unknown,yes
53,unemployed,married,primary,845,no,no,cellular,29,jul,123,2,-1,0,unknown,no
25,technician,single,tertiary,437,no,yes,cellular,7,jul,121,1,-1,0,unknown,no
54,retired,married,secondary,24,yes,no,unknown,28,may,404,1,-1,0,unknown,no
34,blue-collar,single,secondary,68,yes,no,unknown,30,may,192,6,-1,0,unknown,no
44,services,married,secondary,382,no,no,unknown,5,jun,1167,1,-1,0,unknown,no
71,retired,married,secondary,2064,no,no,cellular,9,nov,379,2,92,3,failure,no
37,blue-collar,married,primary,693,yes,no,unknown,7,may,327,3,-1,0,unknown,no
34,management,single,tertiary,1350,yes,no,unknown,21,may,68,1,-1,0,unknown,no
31,admin.,single,secondary,4388,yes,no,unknown,27,may,182,2,-1,0,unknown,no
36,technician,divorced,tertiary,1023,yes,no,cellular,31,jul,189,4,-1,0,unknown,no
46,services,divorced,secondary,755,no,no,cellular,28,jan,246,1,-1,0,unknown,no
31,blue-collar,married,primary,392,yes,no,cellular,14,may,465,2,360,1,failure,no
58,unemployed,married,primary,3884,no,no,unknown,9,jul,399,8,-1,0,unknown,no
43,entrepreneur,married,secondary,1516,yes,no,unknown,14,may,318,1,-1,0,unknown,no
27,technician,single,tertiary,4003,no,no,cellular,30,apr,584,1,-1,0,unknown,no
35,technician,single,secondary,317,yes,no,unknown,9,may,292,2,-1,0,unknown,no
52,technician,married,tertiary,876,no,no,cellular,4,may,601,3,-1,0,unknown,yes
49,management,married,tertiary,579,no,no,cellular,12,aug,201,4,-1,0,unknown,no
43,admin.,married,secondary,257,no,no,cellular,29,aug,186,6,-1,0,unknown,no
45,self-employed,married,tertiary,334,no,no,unknown,5,jun,87,2,-1,0,unknown,no
37,technician,single,secondary,375,no,no,unknown,9,jun,223,2,-1,0,unknown,no
38,admin.,divorced,secondary,308,yes,no,unknown,6,may,102,1,-1,0,unknown,no
46,admin.,divorced,secondary,289,no,yes,cellular,21,jul,76,3,-1,0,unknown,no
30,blue-collar,single,secondary,-457,yes,no,unknown,5,may,143,2,-1,0,unknown,no
45,blue-collar,married,primary,572,no,no,telephone,5,feb,13,6,-1,0,unknown,no
45,technician,single,secondary,52,no,yes,unknown,2,jul,79,3,-1,0,unknown,no
39,blue-collar,married,primary,33,yes,no,cellular,4,feb,211,1,-1,0,unknown,no
29,blue-collar,single,secondary,8079,no,yes,cellular,10,jul,171,1,-1,0,unknown,no
26,blue-collar,single,tertiary,449,yes,no,cellular,5,feb,339,2,-1,0,unknown,no
49,blue-collar,married,primary,327,yes,no,unknown,16,may,138,2,-1,0,unknown,no
61,blue-collar,divorced,primary,1428,yes,no,unknown,5,may,82,2,-1,0,unknown,no
56,management,divorced,tertiary,66,no,yes,cellular,30,jul,72,4,-1,0,unknown,no
27,services,single,secondary,201,yes,no,unknown,4,jun,172,2,-1,0,unknown,no
47,management,married,tertiary,2475,yes,no,cellular,20,nov,1476,4,-1,0,unknown,no
39,management,single,tertiary,1515,yes,no,cellular,4,may,815,6,167,6,failure,yes
34,blue-collar,married,secondary,262,no,no,cellular,1,jun,339,1,-1,0,unknown,yes
38,blue-collar,single,secondary,1230,yes,no,unknown,6,jun,266,2,-1,0,unknown,no
34,management,single,tertiary,2570,no,no,unknown,28,may,190,3,-1,0,unknown,no
27,admin.,single,secondary,416,no,no,unknown,17,aug,8,1,-1,0,unknown,no
37,blue-collar,single,primary,554,yes,no,cellular,30,jul,74,3,-1,0,unknown,no
37,technician,married,secondary,-886,yes,no,unknown,26,may,224,1,-1,0,unknown,no
55,admin.,married,secondary,0,no,no,cellular,28,aug,16,28,-1,0,unknown,no
37,management,married,tertiary,887,no,no,cellular,13,aug,257,5,-1,0,unknown,no
36,blue-collar,married,primary,-255,yes,yes,unknown,16,jun,187,2,-1,0,unknown,no
35,services,married,secondary,-315,yes,no,cellular,11,may,330,2,368,2,failure,no
30,management,single,tertiary,1038,no,no,cellular,12,aug,88,2,-1,0,unknown,no
48,technician,married,secondary,568,yes,no,cellular,2,sep,378,2,386,1,success,yes
27,admin.,married,secondary,133,yes,yes,unknown,9,may,338,4,-1,0,unknown,no
26,blue-collar,single,primary,17,yes,no,cellular,15,may,86,2,367,2,failure,no
39,blue-collar,single,secondary,16917,no,no,unknown,11,jun,129,6,-1,0,unknown,no
43,blue-collar,married,secondary,664,yes,no,cellular,9,apr,290,2,301,1,failure,no
43,entrepreneur,married,secondary,3862,yes,no,unknown,3,jun,102,1,-1,0,unknown,no
28,blue-collar,single,secondary,67,no,no,cellular,3,feb,20,5,-1,0,unknown,no
30,blue-collar,married,secondary,378,yes,no,cellular,14,may,566,2,-1,0,unknown,yes
34,management,married,tertiary,2599,no,no,cellular,16,nov,95,1,200,2,success,no
40,technician,married,secondary,657,yes,no,cellular,19,nov,178,1,112,2,failure,no
54,blue-collar,married,primary,1390,no,no,telephone,29,jul,647,2,-1,0,unknown,no
36,blue-collar,married,secondary,717,no,no,unknown,11,jun,63,1,-1,0,unknown,no
29,blue-collar,married,primary,-382,yes,no,cellular,28,jul,35,2,-1,0,unknown,no
31,entrepreneur,single,secondary,37,no,no,cellular,8,aug,73,2,-1,0,unknown,no
44,entrepreneur,married,secondary,887,yes,no,cellular,3,apr,93,2,-1,0,unknown,no
46,technician,married,tertiary,-369,yes,yes,cellular,6,feb,339,4,-1,0,unknown,no
36,technician,single,secondary,265,yes,yes,cellular,2,feb,88,1,273,1,failure,no
38,blue-collar,single,secondary,10,no,no,cellular,8,jul,84,3,-1,0,unknown,no
49,services,married,primary,0,yes,no,cellular,6,may,445,2,166,3,failure,yes
37,blue-collar,married,primary,2240,yes,no,unknown,20,may,214,1,-1,0,unknown,no
36,management,divorced,tertiary,-978,yes,no,cellular,13,may,62,3,-1,0,unknown,no
37,management,married,tertiary,1094,yes,no,cellular,15,jul,101,2,-1,0,unknown,no
28,blue-collar,single,secondary,75,no,no,unknown,1,jun,7,1,-1,0,unknown,no
52,self-employed,married,secondary,0,yes,no,cellular,22,jul,150,1,-1,0,unknown,no
32,technician,single,secondary,129,yes,no,cellular,7,may,213,1,-1,0,unknown,no
48,blue-collar,married,secondary,7985,yes,no,cellular,11,may,232,2,347,1,failure,no
54,management,married,unknown,831,yes,yes,telephone,19,oct,208,3,109,3,failure,no
46,technician,married,tertiary,342,yes,yes,cellular,5,may,84,1,-1,0,unknown,no
47,technician,single,tertiary,31,no,yes,cellular,24,jul,63,4,-1,0,unknown,no
36,admin.,single,secondary,0,yes,no,cellular,14,jul,80,2,-1,0,unknown,no
38,services,married,secondary,173,yes,no,unknown,20,may,130,2,-1,0,unknown,no
35,technician,single,tertiary,2288,no,no,telephone,28,may,32,2,-1,0,unknown,no
43,management,married,tertiary,2987,no,no,cellular,11,mar,103,3,-1,0,unknown,no
38,management,married,tertiary,655,no,no,cellular,3,feb,389,3,-1,0,unknown,no
